,date,3hrKp,6hrKp,9hrKp,12hrKp,15hrKp,18hrKp,21hrKp,24hrKp,27hrKp,30hrKp,33hrKp,36hrKp,39hrKp,42hrKp,45hrKp,48hrKp,51hrKp,54hrKp,57hrKp,60hrKp,63hrKp,66hrKp,69hrKp,72hrKp
1104,2025-11-21,3.33,2.67,2.33,1.67,1.33,1.33,1.33,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1105,2025-11-22,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1106,2025-11-23,2.67,3.0,2.33,1.33,1.0,1.33,1.67,1.67,1.67,1.33,1.0,1.0,1.33,1.33,3.67,5.0,3.67,5.0,3.67,2.67,4.67,3.67,3.0,3.67
1107,2025-11-24,3.0,2.0,2.0,2.67,3.67,5.0,3.67,4.0,3.67,5.0,3.67,2.67,4.67,3.67,3.0,3.67,4.0,4.0,4.0,3.67,3.67,3.67,3.67,4.0
1108,2025-11-25,4.67,4.33,4.33,4.67,4.67,4.67,4.33,4.33,4.67,4.33,4.67,4.0,3.67,3.67,4.0,4.33,4.0,4.0,3.67,3.67,3.67,4.0,4.0,3.67
1109,2025-11-26,4.67,4.33,4.67,4.0,3.67,3.67,4.0,4.33,4.0,4.0,3.67,3.67,3.67,4.0,4.0,3.67,2.67,2.33,2.67,2.67,2.67,2.67,2.67,2.67
1110,2025-11-27,4.0,4.0,3.67,3.67,3.67,4.0,4.0,3.67,2.67,2.33,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.33,2.0,2.0,1.67,2.0,2.0
1111,2025-11-28,2.33,2.67,3.33,3.67,2.67,2.0,2.0,2.67,3.0,2.67,2.33,2.0,1.33,1.67,1.67,1.67,1.67,2.0,1.33,1.33,1.33,1.0,1.33,1.33
1112,2025-11-29,4.0,2.0,2.67,3.67,2.67,2.0,1.0,1.0,1.67,2.0,1.33,1.33,1.33,1.0,1.33,1.33,1.33,1.33,1.67,1.33,1.33,1.33,1.67,1.67
1113,2025-11-30,3.0,2.33,3.0,2.0,1.67,1.0,1.0,1.67,1.33,1.33,1.67,1.33,1.33,1.33,1.67,1.67,3.0,3.67,3.0,3.0,2.0,2.67,3.0,3.0
1114,2025-12-01,1.33,1.33,1.67,1.33,1.33,1.33,1.67,1.67,3.0,3.67,1.67,3.0,3.0,3.33,4.33,5.67,4.67,4.67,5.67,4.33,3.67,3.67,4.0,4.33
1115,2025-12-02,3.0,3.67,3.0,3.0,3.0,3.33,4.33,5.67,4.67,4.67,5.67,4.33,3.67,3.67,4.0,4.33,4.33,4.33,4.33,4.0,4.0,4.0,4.33,4.0
1116,2025-12-03,4.67,4.67,5.67,4.33,3.67,3.67,4.0,4.33,4.33,4.33,4.33,4.0,3.67,3.33,3.0,3.33,3.67,2.0,2.0,2.67,2.67,2.67,2.67,3.0
1117,2025-12-04,3.67,3.67,3.67,3.33,3.33,3.33,3.33,3.33,3.67,2.0,2.0,2.67,2.67,2.67,2.67,3.0,2.67,2.0,2.33,2.33,2.33,3.67,5.0,4.0
1118,2025-12-05,3.67,2.0,2.0,2.67,2.67,2.67,2.67,3.0,2.67,2.0,2.33,2.33,2.33,3.67,5.0,4.0,3.0,5.0,3.0,3.0,3.67,2.67,2.0,2.0
1119,2025-12-06,2.67,2.0,2.33,2.33,2.33,3.67,5.0,4.0,3.0,5.0,3.0,3.0,3.67,2.67,2.0,2.0,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33
1120,2025-12-07,3.0,3.0,2.0,1.0,2.0,3.33,4.33,5.0,5.0,5.67,6.67,6.0,6.67,5.33,5.0,4.67,5.33,5.0,5.0,4.33,4.0,3.67,3.67,1.33
1121,2025-12-08,4.33,5.67,6.67,6.0,6.67,5.33,5.0,3.67,5.33,5.0,5.0,4.33,4.0,3.67,3.67,1.33,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1122,2025-12-09,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.33,1.0,2.0,2.33,2.33,2.33,2.33,2.33,2.67,3.33,2.0,2.0,3.0,2.67,3.0,3.33,3.33
1123,2025-12-10,1.0,2.0,2.33,2.33,2.33,2.33,2.33,2.67,3.33,2.0,2.0,3.0,2.67,3.0,3.33,3.33,2.67,2.33,2.33,1.67,2.0,2.67,3.33,3.67
1124,2025-12-11,4.33,4.33,3.33,3.0,4.0,3.0,3.33,3.33,4.33,3.67,2.33,1.67,2.0,2.67,3.33,3.67,3.67,3.0,2.67,2.67,2.67,2.0,2.0,2.67
1125,2025-12-12,4.33,3.0,4.67,1.67,2.0,2.67,3.33,3.67,3.67,3.0,2.67,2.67,2.67,2.0,2.0,2.67,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.33
1126,2025-12-13,2.67,3.67,3.0,2.67,2.67,2.0,1.67,2.67,2.67,2.67,3.0,2.67,1.67,1.67,2.0,2.67,2.67,2.67,2.0,1.67,1.67,0.67,1.67,2.67
1127,2025-12-14,2.67,2.67,3.0,2.67,1.67,1.67,2.0,2.67,2.67,2.67,2.0,1.67,1.67,0.67,1.67,2.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1128,2025-12-15,1.67,3.0,2.67,2.0,2.0,1.33,0.67,1.67,1.67,2.0,2.0,2.0,3.0,3.33,4.0,4.33,5.0,4.67,4.0,3.67,3.0,3.0,2.67,3.33
1129,2025-12-16,3.0,3.67,4.0,3.0,2.33,2.0,2.33,2.67,3.33,3.67,4.0,2.67,2.33,2.0,2.33,3.0,3.0,3.0,2.67,2.0,1.67,1.33,1.33,2.67
1130,2025-12-17,3.33,3.67,4.0,2.67,2.33,2.0,2.33,3.0,3.0,3.0,2.67,2.0,1.67,1.33,1.33,2.67,2.67,2.67,2.33,1.67,1.67,1.33,2.0,2.0
1131,2025-12-18,3.0,3.0,2.67,2.0,1.67,1.33,1.33,2.67,2.67,2.67,2.33,1.67,1.67,1.33,2.0,2.0,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33
1132,2025-12-19,2.67,2.67,2.33,1.67,1.67,1.33,2.0,2.0,1.67,1.67,1.67,1.33,0.67,1.33,0.67,1.67,1.67,2.0,1.67,3.0,3.67,3.67,4.0,4.67
1133,2025-12-20,1.67,1.67,1.67,1.33,0.67,1.33,0.67,1.67,1.67,2.0,1.67,3.33,4.0,4.0,4.67,5.0,5.33,5.0,4.33,3.67,3.0,3.33,3.67,4.0
1134,2025-12-21,3.67,4.67,5.0,3.67,2.67,3.67,3.67,4.67,4.67,4.67,3.67,3.67,2.67,1.67,2.67,3.67,3.33,3.67,3.67,3.0,3.33,3.33,3.67,3.67
1135,2025-12-22,4.67,3.67,3.67,2.67,2.67,2.67,3.67,3.67,3.67,3.67,3.0,2.67,2.67,3.0,3.67,3.67,3.67,2.67,2.67,3.0,2.67,1.67,1.67,2.67
1136,2025-12-23,3.67,3.67,3.0,2.67,2.67,3.0,3.67,3.67,3.67,2.67,2.67,3.0,2.67,1.67,1.67,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33,2.67
1137,2025-12-24,3.67,2.67,2.67,3.0,2.67,1.67,1.67,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33,2.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33
1138,2025-12-25,2.0,2.67,2.33,2.33,2.33,2.33,2.33,2.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67
1139,2025-12-26,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1140,2025-12-27,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67
1141,2025-12-28,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67,2.33,2.33,2.33,2.33,2.33,2.0,1.67,2.33
1142,2025-12-29,1.33,1.33,1.33,1.33,1.67,2.0,2.67,3.0,1.67,1.67,2.0,2.0,2.33,2.67,3.33,4.33,5.0,4.33,3.67,3.33,3.33,4.0,3.67,3.33
1143,2025-12-30,1.67,1.67,2.0,2.0,2.33,2.67,3.33,4.33,5.0,5.0,3.67,3.33,3.33,4.33,4.0,3.33,3.67,3.67,3.33,3.33,3.0,3.0,3.0,3.0
1144,2025-12-31,2.0,3.0,3.0,2.67,2.33,3.0,3.67,5.0,3.67,3.0,2.67,2.67,2.33,2.0,2.33,4.67,5.0,6.0,6.0,4.67,4.0,3.0,3.0,4.33
1145,2026-01-01,3.67,3.0,2.67,2.67,2.33,2.0,2.33,4.67,5.0,6.0,6.0,4.67,4.0,3.0,3.0,4.33,3.67,3.33,2.0,3.0,3.0,2.0,3.33,3.33
1146,2026-01-02,5.0,6.0,4.33,4.33,4.0,3.0,3.0,4.33,3.67,3.33,2.0,3.0,3.0,2.0,4.67,3.67,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.0
1147,2026-01-03,3.67,3.33,2.0,3.0,3.0,2.0,4.67,3.67,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.0,2.0,1.67,2.33,2.0,2.0,2.0,2.33,3.0
1148,2026-01-04,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.33,1.67,1.67,1.33,1.33,1.33,1.0,0.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33
1149,2026-01-05,2.33,1.67,1.67,1.33,1.33,1.33,1.0,0.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1150,2026-01-06,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.0,3.33,5.0,4.67,4.0,3.0,3.0,3.67
1151,2026-01-07,2.33,1.67,2.0,2.33,2.33,2.33,2.33,2.33,2.0,3.33,5.0,4.67,4.0,3.0,3.0,3.67,3.67,4.0,3.33,3.0,2.33,2.0,2.33,2.67
1152,2026-01-08,2.0,3.33,5.0,4.67,4.0,3.0,3.0,3.67,3.67,4.0,3.33,3.0,2.33,2.0,2.33,2.67,2.67,2.0,2.33,2.33,2.67,2.33,2.33,2.33
1153,2026-01-09,3.67,3.67,3.0,2.33,3.0,4.0,3.67,4.67,5.33,5.0,4.67,4.0,3.0,3.0,3.33,3.67,3.67,3.67,3.0,2.0,2.0,2.67,3.0,3.33
1154,2026-01-10,5.33,5.67,5.0,4.33,3.0,3.0,3.33,3.67,3.67,3.0,3.0,3.0,3.0,3.67,3.33,3.33,3.0,3.67,3.33,3.0,2.0,2.0,3.33,3.33
1155,2026-01-11,5.67,4.67,4.0,3.67,3.0,3.0,3.33,3.33,3.0,3.67,3.33,3.0,3.0,3.0,3.33,3.67,3.67,3.0,3.0,2.67,2.0,2.33,2.0,2.0
1156,2026-01-12,3.0,3.67,2.0,2.0,3.0,4.0,4.0,3.67,3.67,3.0,3.0,2.67,2.0,2.33,2.0,2.0,2.33,3.0,2.0,2.0,1.67,2.0,2.0,2.33
1157,2026-01-13,3.67,3.0,3.0,2.67,2.0,2.33,2.0,2.0,2.33,3.0,2.0,2.0,1.67,2.0,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1158,2026-01-14,2.33,3.0,2.0,2.0,1.67,2.0,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,3.67,3.67,3.67,3.67,3.67,4.0,4.67,4.0
1159,2026-01-15,3.0,3.67,3.0,2.33,2.0,2.0,2.33,3.0,2.33,4.0,5.33,4.67,3.33,2.33,3.0,4.0,3.67,3.33,3.33,3.33,3.67,3.33,4.67,3.33
1160,2026-01-16,4.67,4.0,3.0,2.33,2.33,4.0,5.33,4.67,3.67,3.0,3.0,3.0,3.67,3.33,4.67,3.0,3.67,3.0,3.0,3.0,3.0,3.33,3.33,3.67
1161,2026-01-17,4.33,4.67,4.0,3.0,3.0,3.33,3.67,3.67,4.0,3.67,3.33,3.0,3.0,3.33,3.33,4.0,3.67,3.67,3.33,3.0,2.0,2.67,3.0,3.33
1162,2026-01-18,4.0,3.67,3.33,3.0,3.0,3.33,3.33,4.0,3.67,3.67,3.33,3.0,2.0,2.67,3.0,3.33,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33
1163,2026-01-19,5.0,5.67,8.0,5.67,6.67,6.0,5.33,5.0,4.33,4.67,4.0,3.0,2.33,2.67,2.0,3.0,3.0,3.33,2.33,2.0,2.0,2.33,2.0,2.0
1164,2026-01-20,6.67,5.67,5.0,4.33,4.0,3.33,3.0,3.0,4.0,3.33,3.0,2.67,3.0,3.0,3.33,3.67,2.67,2.67,2.33,2.33,2.33,2.33,2.33,2.0
1165,2026-01-21,5.0,4.33,4.0,4.33,5.0,4.33,3.33,3.0,3.33,3.67,2.67,2.33,2.33,3.0,3.0,3.33,3.0,2.67,2.0,1.67,2.0,2.33,2.33,2.0
1166,2026-01-22,3.0,3.67,2.67,2.67,2.33,2.0,2.0,2.33,3.0,3.0,2.33,2.33,1.67,1.67,2.0,2.33,2.33,2.67,2.33,1.67,1.33,1.33,2.0,2.33
1167,2026-01-23,4.67,4.0,3.67,3.0,2.67,1.67,2.0,2.67,2.33,2.67,2.33,1.67,1.33,1.33,2.0,2.33,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33
1168,2026-01-24,2.33,2.67,2.33,1.67,1.33,1.33,2.0,2.33,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33,2.33,1.67,2.0,1.67,1.67,2.0,2.0,3.33
1169,2026-01-25,3.67,2.67,2.0,2.0,1.33,1.33,1.0,1.33,2.0,1.67,2.0,1.67,1.67,2.0,2.33,3.33,4.0,4.67,3.33,3.0,3.33,3.67,4.0,4.0
1170,2026-01-26,2.0,1.67,2.0,1.67,1.67,2.0,2.33,3.33,4.0,4.67,3.33,3.0,3.33,3.67,4.0,4.0,3.33,3.67,3.0,2.33,2.67,3.33,3.67,4.0
1171,2026-01-27,3.67,3.67,3.33,3.0,3.33,4.67,4.0,4.0,3.33,3.67,3.0,2.33,2.67,3.33,3.67,4.0,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33
1172,2026-01-28,3.33,3.67,3.0,2.33,2.67,3.33,3.67,4.0,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33,2.67,2.67,2.0,2.0,1.67,1.33,2.0,2.33
1173,2026-01-29,3.67,3.67,2.33,2.33,2.33,2.33,2.0,2.33,2.67,2.67,2.0,2.0,1.67,1.33,2.0,2.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33
1174,2026-01-30,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1175,2026-01-31,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.33,1.0,1.0,0.67,1.33,1.67,1.67,1.67,1.33,1.0,1.0,0.67,1.33,1.67,1.67
1176,2026-02-01,1.67,1.33,1.0,1.0,0.67,1.33,1.67,1.67,1.67,1.33,1.0,1.0,0.67,1.33,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67
1177,2026-02-02,1.67,1.33,1.0,1.0,0.67,1.33,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,2.0,2.0,1.67,1.33,1.33,3.0,4.33,5.0
1178,2026-02-03,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,2.0,2.0,1.67,1.33,1.33,3.0,4.33,5.0,4.67,4.0,3.67,3.67,3.67,4.0,4.0,4.0
1179,2026-02-04,4.67,4.33,3.33,2.67,1.67,3.0,4.33,5.0,4.67,4.33,3.67,3.0,2.67,4.0,3.67,4.0,2.67,2.33,2.33,2.0,2.67,2.67,3.67,2.33
1180,2026-02-05,4.67,4.0,3.33,2.67,2.67,3.0,3.33,3.67,4.0,2.67,1.67,1.67,2.33,2.67,3.33,4.0,4.67,3.67,3.33,3.33,2.0,3.33,3.33,3.67
1181,2026-02-06,4.0,2.67,1.67,1.67,2.33,2.67,3.33,4.0,4.67,3.67,3.33,3.33,2.0,3.33,3.33,3.67,3.33,2.0,2.0,3.0,3.0,3.33,3.67,3.67
1182,2026-02-07,4.67,3.67,3.33,3.33,2.0,3.33,3.33,3.67,3.33,2.67,2.0,3.0,3.0,3.33,3.0,3.67,2.67,2.67,2.0,1.67,1.67,0.67,1.67,2.67
1183,2026-02-08,3.67,2.67,2.67,2.67,2.67,3.0,3.0,3.67,2.67,2.67,2.67,1.67,1.67,0.67,1.67,2.0,1.67,1.67,1.67,1.0,1.33,1.33,1.0,1.67
1184,2026-02-09,2.67,2.67,2.67,1.67,1.67,0.67,1.67,2.0,1.67,1.67,1.67,1.0,1.33,1.33,1.0,1.67,1.67,2.0,1.67,1.33,0.67,1.0,1.67,1.67
1185,2026-02-10,1.67,1.67,1.67,1.0,1.33,1.33,1.0,1.67,1.67,2.0,1.67,1.33,0.67,1.0,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1186,2026-02-11,1.67,2.0,1.67,1.33,0.67,1.0,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,3.0,2.67,2.0,2.67,2.0,2.67,2.67,3.0
1187,2026-02-12,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,3.0,2.67,2.0,2.67,2.0,2.67,2.67,3.0,3.67,2.67,2.67,2.33,2.33,2.33,4.67,5.0
1188,2026-02-13,3.0,2.67,2.0,2.67,2.0,2.67,2.67,3.67,2.67,4.33,2.67,3.33,4.33,4.67,3.33,4.67,4.67,4.33,4.0,3.0,2.67,1.67,2.67,3.33
1189,2026-02-14,2.67,4.33,2.67,3.33,3.67,4.67,3.67,4.67,4.67,4.33,4.0,3.0,2.67,1.67,2.67,3.33,2.67,3.67,3.0,2.67,2.67,1.67,1.67,2.67
1190,2026-02-15,4.67,4.33,3.67,3.33,2.33,2.67,2.67,3.33,3.67,3.67,2.67,2.67,2.0,1.67,1.67,2.67,2.67,2.67,2.67,2.0,2.0,0.67,2.33,3.0
